claim_id,accident_year,line_of_business,risk_class,exposure,previous_claims,deductible,coverage_limit,development_month,claim_amount,reported_amount,paid_amount,reserve
CLM-01021,2023,property,C,704000.0,1,25000,2000000.0,18,213307.0,230342.0,73796.0,156546.0
CLM-01022,2019,property,C,2021000.0,1,25000,2000000.0,12,316634.0,321214.0,77266.0,243948.0
CLM-01023,2021,general_liability,D,1859000.0,1,25000,2000000.0,7,322850.0,300916.0,46788.0,254128.0
CLM-01024,2018,general_liability,B,1510000.0,2,50000,10000000.0,23,20716.0,19201.0,9066.0,10135.0
CLM-01025,2021,auto,B,6684000.0,0,50000,2000000.0,34,187666.0,184192.0,126881.0,57311.0
CLM-01026,2018,general_liability,A,2780000.0,0,50000,2000000.0,47,77256.0,81174.0,66872.0,14302.0
CLM-01027,2024,auto,D,3092000.0,4,50000,10000000.0,51,43880.0,40971.0,42569.0,0.0
CLM-01028,2022,cyber,B,1144000.0,2,25000,5000000.0,32,10142.0,10523.0,6579.0,3944.0
CLM-01029,2019,business_interruption,C,1098000.0,1,25000,5000000.0,25,215065.0,208054.0,100172.0,107882.0
CLM-01030,2022,general_liability,B,2045000.0,1,100000,5000000.0,11,59154.0,63523.0,11572.0,51951.0
CLM-01031,2020,business_interruption,B,2219000.0,1,250000,1000000.0,55,22331.0,20256.0,20426.0,0.0
CLM-01032,2021,cyber,C,657000.0,2,50000,5000000.0,24,66753.0,67905.0,29221.0,38684.0
CLM-01033,2019,property,B,1795000.0,1,25000,5000000.0,46,93435.0,85312.0,87105.0,0.0
CLM-01034,2021,general_liability,D,2017000.0,2,100000,2000000.0,38,140360.0,137922.0,98802.0,39120.0
CLM-01035,2018,property,B,1758000.0,0,100000,2000000.0,56,15297.0,13827.0,15168.0,0.0
CLM-01036,2019,auto,B,1228000.0,2,50000,1000000.0,59,362029.0,368283.0,360498.0,7785.0
CLM-01037,2022,auto,A,1447000.0,2,25000,10000000.0,43,120247.0,131280.0,106248.0,25032.0
CLM-01038,2021,general_liability,B,1799000.0,1,25000,1000000.0,40,49816.0,46083.0,39020.0,7063.0
CLM-01039,2020,cyber,B,2112000.0,2,50000,2000000.0,9,58247.0,63128.0,9721.0,53407.0
CLM-01040,2018,general_liability,A,2875000.0,2,250000,5000000.0,1,79912.0,83592.0,3880.0,79712.0
CLM-01041,2020,general_liability,A,3825000.0,1,50000,5000000.0,33,20741.0,21283.0,13621.0,7662.0
CLM-01042,2024,cyber,B,1676000.0,6,50000,1000000.0,43,132011.0,138594.0,117855.0,20739.0
CLM-01043,2022,business_interruption,B,1521000.0,3,50000,5000000.0,45,22887.0,22520.0,19452.0,3068.0
CLM-01044,2018,cyber,B,2601000.0,4,100000,2000000.0,16,88135.0,94973.0,25231.0,69742.0
CLM-01045,2024,property,A,2885000.0,0,50000,5000000.0,31,17228.0,18863.0,11124.0,7739.0
CLM-01046,2020,property,A,1541000.0,0,100000,1000000.0,52,15413.0,16870.0,15039.0,1831.0
CLM-01047,2022,property,A,3214000.0,2,50000,1000000.0,6,261492.0,252958.0,28869.0,224089.0
CLM-01048,2018,general_liability,C,3600000.0,2,50000,5000000.0,24,129919.0,138166.0,62286.0,75880.0
CLM-01049,2020,property,C,4341000.0,5,50000,1000000.0,57,197763.0,185309.0,168119.0,17190.0
CLM-01050,2023,business_interruption,A,5813000.0,0,50000,2000000.0,12,9613.0,9842.0,2244.0,7598.0
CLM-01051,2020,auto,B,1189000.0,0,250000,1000000.0,20,32765.0,29510.0,12347.0,17163.0
CLM-01052,2019,general_liability,A,2017000.0,2,50000,5000000.0,29,80148.0,76012.0,43929.0,32083.0
CLM-01053,2018,property,A,2014000.0,1,50000,5000000.0,42,58156.0,61525.0,45120.0,16405.0
CLM-01054,2024,general_liability,A,1886000.0,2,50000,5000000.0,16,7488.0,8376.0,2225.0,6151.0
CLM-01055,2023,general_liability,A,1355000.0,0,50000,10000000.0,48,49193.0,44877.0,45169.0,0.0
CLM-01056,2018,auto,B,820000.0,1,50000,10000000.0,15,76989.0,80041.0,21346.0,58695.0
CLM-01057,2024,property,D,2114000.0,3,100000,2000000.0,23,526319.0,557474.0,232010.0,325464.0
CLM-01058,2023,cyber,A,1261000.0,1,50000,2000000.0,35,24086.0,27292.0,16449.0,10843.0
CLM-01059,2020,property,B,2106000.0,2,50000,5000000.0,1,10092.0,10736.0,483.0,10253.0
CLM-01060,2022,property,C,1242000.0,0,50000,10000000.0,47,32801.0,30366.0,30562.0,0.0
CLM-01061,2019,business_interruption,D,1034000.0,2,25000,10000000.0,41,47674.0,44656.0,36091.0,8565.0
CLM-01062,2019,property,B,2302000.0,0,50000,5000000.0,51,128362.0,135928.0,109862.0,26066.0
CLM-01063,2023,property,A,2190000.0,0,50000,1000000.0,17,3992.0,3808.0,1378.0,2430.0
CLM-01064,2019,auto,B,2831000.0,3,50000,10000000.0,24,59146.0,66958.0,29007.0,37951.0
CLM-01065,2020,general_liability,A,7424000.0,2,100000,10000000.0,54,264481.0,298909.0,263644.0,35265.0
CLM-01066,2020,property,D,2362000.0,2,100000,5000000.0,5,158340.0,180059.0,16394.0,163665.0
CLM-01067,2019,property,B,2676000.0,3,100000,5000000.0,30,195614.0,190379.0,115543.0,74836.0
CLM-01068,2023,property,B,1048000.0,1,50000,2000000.0,30,13430.0,14494.0,8261.0,6233.0
CLM-01069,2022,general_liability,A,924000.0,2,50000,10000000.0,27,10297.0,10974.0,5312.0,5662.0
CLM-01070,2024,property,B,5170000.0,0,100000,1000000.0,27,295188.0,268297.0,160747.0,107550.0
CLM-01071,2021,cyber,C,1149000.0,3,50000,5000000.0,45,109858.0,106166.0,102302.0,3864.0
CLM-01072,2019,cyber,B,1069000.0,6,50000,1000000.0,12,96835.0,92157.0,23469.0,68688.0
CLM-01073,2019,property,B,1954000.0,1,50000,2000000.0,54,25141.0,24958.0,22938.0,2020.0
CLM-01074,2020,general_liability,D,1895000.0,2,100000,1000000.0,54,163022.0,185562.0,147806.0,37756.0
CLM-01075,2024,property,C,1164000.0,4,25000,2000000.0,11,38861.0,43190.0,7959.0,35231.0
CLM-01076,2019,property,A,1666000.0,2,50000,1000000.0,59,146814.0,142902.0,132875.0,10027.0
CLM-01077,2022,property,B,4182000.0,0,25000,10000000.0,16,894371.0,923445.0,290100.0,633345.0
CLM-01078,2018,cyber,B,1233000.0,1,50000,2000000.0,4,94754.0,89833.0,7543.0,82290.0
CLM-01079,2024,general_liability,B,867000.0,3,50000,5000000.0,24,37198.0,36058.0,16506.0,19552.0
CLM-01080,2022,general_liability,A,3521000.0,1,50000,2000000.0,48,5742.0,5261.0,5494.0,0.0
CLM-01081,2021,auto,A,2687000.0,1,50000,1000000.0,51,11524.0,12223.0,10451.0,1772.0
CLM-01082,2020,cyber,D,1378000.0,3,100000,5000000.0,39,603599.0,642368.0,457892.0,184476.0
CLM-01083,2020,general_liability,D,774000.0,2,100000,5000000.0,49,47137.0,52304.0,42685.0,377096.0
CLM-01084,2019,property,C,1279000.0,4,50000,2000000.0,16,79929.0,89352.0,24731.0,64621.0
CLM-01085,2022,business_interruption,D,1935000.0,3,250000,5000000.0,53,292421.0,274880.0,280569.0,0.0
CLM-01086,2024,general_liability,C,4025000.0,2,50000,5000000.0,39,480856.0,522094.0,374939.0,147155.0
CLM-01087,2019,auto,C,1074000.0,2,100000,2000000.0,9,8000000.0,71021.0,13734.0,57287.0
CLM-01088,2023,auto,C,1901000.0,1,25000,10000000.0,8,67341.0,66898.0,10198.0,56700.0
CLM-01089,2021,general_liability,B,2999000.0,2,25000,5000000.0,17,88447.0,91002.0,29871.0,61131.0
CLM-01090,2023,property,B,479000.0,2,50000,5000000.0,5,29799.0,27188.0,2750.0,24438.0
CLM-01091,2023,property,A,3719000.0,1,25000,2000000.0,17,33964.0,31899.0,11086.0,20813.0
CLM-01092,2018,general_liability,B,984000.0,1,50000,1000000.0,60,83934.0,81230.0,78685.0,2545.0
CLM-01093,2018,general_liability,A,2441000.0,1,25000,1000000.0,15,60536.0,56413.0,18028.0,38385.0
CLM-01094,2024,cyber,A,2319000.0,1,50000,5000000.0,39,344504.0,390504.0,276215.0,114289.0
CLM-01095,2019,auto,B,3834000.0,1,25000,5000000.0,59,120822.0,117449.0,108222.0,9227.0
CLM-01096,2022,business_interruption,B,2783000.0,2,25000,2000000.0,16,229359.0,235160.0,74679.0,160481.0
CLM-01097,2023,business_interruption,A,480000.0,5,250000,5000000.0,42,17917.0,20589.0,14057.0,6532.0
CLM-01098,2021,auto,C,1249000.0,3,50000,1000000.0,28,164285.0,171129.0,89392.0,1314280.0
CLM-01099,2018,property,C,2173000.0,1,250000,2000000.0,18,52286.0,52436.0,19102.0,33334.0
CLM-01100,2018,general_liability,A,1779000.0,1,50000,10000000.0,58,67579.0,76530.0,64773.0,11757.0
CLM-01101,2022,auto,A,2664000.0,1,25000,2000000.0,40,97319.0,93000.0,79431.0,13569.0
CLM-01102,2024,auto,A,3212000.0,0,50000,1000000.0,27,52984.0,50063.0,28976.0,21087.0
CLM-01103,2020,property,C,2881000.0,6,50000,2000000.0,49,1400386.0,1447777.0,1248377.0,199400.0
CLM-01104,2021,auto,C,1759000.0,2,25000,2000000.0,55,372316.0,374857.0,371922.0,2935.0
CLM-01105,2024,general_liability,A,661000.0,2,100000,5000000.0,47,115515.0,126979.0,112040.0,14939.0
CLM-01106,2023,general_liability,C,1522000.0,2,50000,10000000.0,53,197599.0,179914.0,180709.0,0.0
CLM-01107,2021,cyber,A,2568000.0,1,100000,2000000.0,20,253708.0,267518.0,90604.0,176914.0
CLM-01108,2022,general_liability,B,1040000.0,0,50000,2000000.0,21,14878.0,16034.0,5829.0,10205.0
CLM-01109,2024,general_liability,D,2921000.0,2,50000,2000000.0,14,569416.0,650831.0,161998.0,488833.0
CLM-01110,2023,auto,A,3449000.0,1,25000,2000000.0,42,22892.0,21437.0,19883.0,1554.0
CLM-01111,2020,auto,A,2158000.0,2,250000,2000000.0,49,32387.0,31142.0,31569.0,0.0
CLM-01112,2022,property,B,318000.0,1,50000,1000000.0,40,72400.0,82037.0,54874.0,27163.0
CLM-01113,2020,auto,B,929000.0,1,25000,5000000.0,36,173272.0,183262.0,111563.0,71699.0
CLM-01114,2024,general_liability,D,6202000.0,3,25000,2000000.0,47,76813.0,69862.0,69770.0,92.0
CLM-01115,2018,auto,D,1441000.0,4,50000,2000000.0,11,102865.0,94567.0,21368.0,73199.0
CLM-01116,2019,property,A,608000.0,0,250000,1000000.0,22,36480.0,39995.0,14520.0,25475.0
CLM-01117,2020,business_interruption,A,4197000.0,1,100000,5000000.0,43,49612.0,51689.0,38483.0,13206.0
CLM-01118,2019,cyber,C,2016000.0,4,100000,1000000.0,4,269693.0,280846.0,19619.0,261227.0
CLM-01119,2022,general_liability,A,3881000.0,1,250000,2000000.0,55,1267414.0,1419461.0,1116431.0,303030.0
CLM-01120,2022,general_liability,C,2362000.0,2,100000,5000000.0,11,161684.0,155261.0,35684.0,119577.0
CLM-01121,2024,general_liability,B,2633000.0,3,50000,2000000.0,48,44868.0,42181.0,40707.0,1474.0
CLM-01122,2021,auto,A,2487000.0,0,50000,10000000.0,37,40000000.0,15586.0,10441.0,5145.0
CLM-01123,2022,auto,C,3039000.0,1,25000,1000000.0,51,81331.0,91140.0,76431.0,14709.0
CLM-01124,2022,auto,A,7843000.0,1,25000,5000000.0,47,29431.0,28440.0,28646.0,0.0
CLM-01125,2018,cyber,B,3581000.0,3,50000,10000000.0,31,143034.0,153093.0,89002.0,64091.0
CLM-01126,2022,general_liability,B,775000.0,3,25000,2000000.0,46,96204.0,90248.0,87296.0,2952.0
CLM-01127,2018,auto,B,2615000.0,2,250000,5000000.0,21,52817.0,49805.0,22220.0,27585.0
CLM-01128,2021,general_liability,B,3967000.0,0,250000,2000000.0,36,452296.0,509004.0,324939.0,184065.0
CLM-01129,2024,auto,B,4116000.0,2,50000,5000000.0,55,46302.0,43037.0,44151.0,0.0
CLM-01130,2023,general_liability,D,1548000.0,2,100000,10000000.0,6,127120.0,115182.0,14690.0,100492.0
CLM-01131,2021,cyber,D,4023000.0,3,50000,5000000.0,22,346066.0,378505.0,148308.0,230197.0
CLM-01132,2020,property,B,3490000.0,2,25000,10000000.0,2,192232.0,190430.0,8835.0,181595.0
CLM-01133,2023,property,A,9362000.0,2,50000,2000000.0,33,245270.0,245065.0,153320.0,91745.0
CLM-01134,2024,property,C,1275000.0,5,25000,2000000.0,47,177640.0,195398.0,154913.0,40485.0
CLM-01135,2020,business_interruption,D,1475000.0,2,50000,2000000.0,3,360093.0,340282.0,20329.0,319953.0
CLM-01136,2018,general_liability,A,1664000.0,3,25000,5000000.0,33,30027.0,31906.0,18874.0,13032.0
CLM-01137,2022,general_liability,B,1490000.0,1,25000,5000000.0,25,146840.0,143666.0,71654.0,72012.0
CLM-01138,2022,general_liability,B,1172000.0,4,25000,5000000.0,47,173697.0,160855.0,157319.0,3536.0
CLM-01139,2024,general_liability,A,381000.0,0,250000,1000000.0,14,116017.0,124356.0,29310.0,95046.0
CLM-01140,2024,cyber,B,1541000.0,1,25000,2000000.0,10,14438.0,14144.0,2710.0,11434.0
CLM-01141,2019,business_interruption,B,2496000.0,3,50000,5000000.0,6,37924.0,42348.0,4297.0,38051.0
CLM-01142,2019,cyber,C,1488000.0,3,50000,10000000.0,25,224429.0,253551.0,111751.0,141800.0
CLM-01143,2024,cyber,C,6388000.0,1,50000,1000000.0,30,12070.0,13425.0,6789.0,6636.0
CLM-01144,2020,property,C,2016000.0,3,50000,1000000.0,56,179731.0,176242.0,152986.0,23256.0
CLM-01145,2021,property,B,4340000.0,2,25000,2000000.0,28,236079.0,226434.0,118798.0,107636.0
CLM-01146,2020,auto,A,2340000.0,0,50000,1000000.0,11,27860.0,31292.0,5903.0,25389.0
CLM-01147,2020,auto,C,3284000.0,3,50000,10000000.0,42,88541.0,89713.0,68043.0,21670.0
CLM-01148,2021,property,C,2365000.0,6,50000,2000000.0,4,58081.0,62549.0,4473.0,58076.0
CLM-01149,2020,auto,B,4547000.0,4,50000,2000000.0,21,67532.0,74744.0,27658.0,47086.0
CLM-01150,2020,property,C,2068000.0,4,50000,1000000.0,40,80778.0,78308.0,66643.0,11665.0
CLM-01151,2020,property,A,2693000.0,0,50000,2000000.0,16,26219.0,24378.0,8288.0,16090.0
CLM-01152,2018,general_liability,C,2492000.0,4,25000,10000000.0,36,67880.0,71695.0,43511.0,28184.0
CLM-01153,2023,cyber,A,1682000.0,1,50000,2000000.0,28,36579.0,38318.0,19356.0,18962.0
CLM-01154,2024,auto,A,2550000.0,0,25000,1000000.0,58,37062.0,35859.0,35914.0,0.0
CLM-01155,2021,general_liability,B,7643000.0,4,50000,1000000.0,18,664173.0,694842.0,221440.0,473402.0
CLM-01156,2019,cyber,A,1700000.0,1,50000,10000000.0,55,32827.0,36031.0,32458.0,3573.0
CLM-01157,2022,cyber,A,2572000.0,1,25000,10000000.0,38,70759.0,69875.0,52060.0,17815.0
CLM-01158,2021,general_liability,A,4254000.0,1,25000,1000000.0,45,35028.0,33647.0,28368.0,5279.0
CLM-01159,2021,cyber,B,3964000.0,2,50000,5000000.0,11,52303.0,56553.0,10623.0,45930.0
CLM-01160,2022,property,C,2014000.0,3,50000,1000000.0,2,24890.0,27291.0,1227.0,26064.0
CLM-01161,2023,general_liability,A,479000.0,1,100000,2000000.0,44,8291.0,9440.0,7590.0,1850.0
CLM-01162,2018,property,B,2727000.0,2,250000,1000000.0,29,27327.0,25603.0,16171.0,9432.0
CLM-01163,2018,general_liability,C,528000.0,3,250000,5000000.0,19,97421.0,109337.0,34633.0,74704.0
CLM-01164,2018,general_liability,A,4831000.0,1,50000,10000000.0,54,160083.0,174695.0,154532.0,20163.0
CLM-01165,2019,property,A,2214000.0,0,25000,1000000.0,20,9245.0,9943.0,3403.0,6540.0
CLM-01166,2024,general_liability,C,3644000.0,1,50000,2000000.0,27,69580.0,68068.0,35525.0,32543.0
CLM-01167,2023,auto,C,1164000.0,1,50000,1000000.0,44,25057.0,22690.0,21926.0,764.0
CLM-01168,2022,auto,B,788000.0,2,50000,2000000.0,58,46804.0,48062.0,46586.0,1476.0
CLM-01169,2022,property,C,2339000.0,4,50000,1000000.0,54,341723.0,331964.0,312977.0,18987.0
CLM-01170,2018,property,A,1960000.0,1,25000,2000000.0,40,32441.0,31547.0,24990.0,6557.0
CLM-01171,2019,general_liability,B,1489000.0,1,25000,10000000.0,7,61568.0,69682.0,7928.0,61754.0
CLM-01172,2023,cyber,C,2104000.0,1,25000,1000000.0,7,368353.0,345604.0,48909.0,296695.0
CLM-01173,2021,cyber,A,10523000.0,2,25000,5000000.0,42,120769.0,136899.0,90821.0,46078.0
CLM-01174,2021,general_liability,C,3300000.0,2,250000,1000000.0,31,60811.0,62389.0,38441.0,23948.0
CLM-01175,2023,auto,B,3754000.0,2,25000,2000000.0,8,101201.0,112290.0,14396.0,97894.0
CLM-01176,2018,auto,C,3318000.0,2,50000,2000000.0,42,57307.0,55639.0,47763.0,7876.0
CLM-01177,2023,business_interruption,B,4859000.0,1,250000,10000000.0,57,126093.0,133467.0,112347.0,21120.0
CLM-01178,2022,property,B,1784000.0,1,50000,1000000.0,4,106900.0,111085.0,8208.0,102877.0
CLM-01179,2020,general_liability,A,583000.0,0,50000,1000000.0,50,9660.0,10926.0,8619.0,2307.0
CLM-01180,2021,auto,A,1786000.0,3,50000,5000000.0,21,65105.0,61513.0,25920.0,35593.0
CLM-01181,2018,general_liability,C,3255000.0,3,50000,5000000.0,24,117051.0,111332.0,54547.0,56785.0
CLM-01182,2019,property,A,1118000.0,1,50000,5000000.0,44,68818.0,78263.0,59685.0,18578.0
CLM-01183,2019,property,A,1799000.0,2,100000,1000000.0,15,108679.0,100473.0,33658.0,66815.0
CLM-01184,2024,general_liability,A,1321000.0,2,100000,2000000.0,10,73162.0,77454.0,13715.0,63739.0
CLM-01185,2018,auto,A,4925000.0,1,100000,5000000.0,58,46483.0,42539.0,43588.0,0.0
CLM-01186,2020,auto,C,3136000.0,0,250000,5000000.0,21,234888.0,215920.0,101249.0,114671.0
CLM-01187,2018,property,B,2957000.0,0,50000,5000000.0,11,32094.0,33676.0,6572.0,27104.0
CLM-01188,2019,cyber,D,2904000.0,4,100000,2000000.0,42,59230.0,61471.0,50777.0,10694.0
CLM-01189,2018,general_liability,A,1956000.0,3,50000,2000000.0,14,3207.0,3346.0,929.0,2417.0
CLM-01190,2019,business_interruption,B,2252000.0,0,50000,10000000.0,47,61757.0,62894.0,59087.0,3807.0
CLM-01191,2023,property,B,982000.0,2,100000,5000000.0,5,29947.0,32510.0,2918.0,29592.0
CLM-01192,2023,cyber,B,539000.0,1,100000,1000000.0,32,71296.0,81851.0,45549.0,36302.0
CLM-01193,2020,business_interruption,C,2188000.0,0,100000,10000000.0,25,15721.0,15233.0,7551.0,7682.0
CLM-01194,2022,cyber,D,2429000.0,5,50000,2000000.0,58,112481.0,110328.0,105686.0,4642.0
CLM-01195,2022,cyber,C,4132000.0,5,50000,2000000.0,32,247475.0,242714.0,164352.0,78362.0
CLM-01196,2024,general_liability,A,5134000.0,0,25000,2000000.0,56,22545.0,24592.0,20012.0,4580.0
CLM-01197,2023,auto,A,5130000.0,2,50000,5000000.0,15,96591.0,95336.0,29245.0,66091.0
CLM-01198,2019,auto,B,1099000.0,0,100000,2000000.0,29,33303.0,35607.0,18630.0,16977.0
CLM-01199,2022,general_liability,A,1619000.0,1,100000,2000000.0,49,44894.0,45409.0,39351.0,6058.0
CLM-01200,2023,business_interruption,C,2668000.0,0,50000,5000000.0,10,166393.0,175037.0,32812.0,142225.0
